"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_All","Prod_Merc_Positions_Short_All","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_All","M_Money_Positions_Short_All","M_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap__Positions_Short_Old","Swap__Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap__Positions_Short_Other","Swap__Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Other","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Other","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230523,2023-05-23,0233AT,IFED,01,023 ,   83848,   82027,   81341,    1046,     826,       0,     372,       0,       0,       0,       0,       0,   83445,   82167,     403,    1681,   83848,   82027,   81341,    1046,     826,       0,     372,       0,       0,       0,       0,       0,   83445,   82167,     403,    1681,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2430,    2190,    1920,     240,     330,       0,       0,       0,       0,       0,       0,       0,    2430,    2250,       0,     180,  100.0,   97.8,   97.0,    1.2,    1.0,    0.0,    0.4,    0.0,    0.0,    0.0,    0.0,    0.0,   99.5,   98.0,    0.5,    2.0,  100.0,   97.8,   97.0,    1.2,    1.0,    0.0,    0.4,    0.0,    0.0,    0.0,    0.0,    0.0,   99.5,   98.0,    0.5,    2.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,     17,     17,.,.,      0,.,      0,      0,      0,      0,      0,     19,     20,     30,     17,     17,.,.,      0,.,      0,      0,      0,      0,      0,     19,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    81.4,    76.9,    92.7,    88.5,    80.5,    72.8,    88.8,    83.7,    81.4,    76.9,    92.7,    88.5,    80.5,    72.8,    88.8,    83.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230516,2023-05-16,0233AT,IFED,01,023 ,   81418,   79837,   79421,     806,     496,       0,     372,       0,       0,       0,       0,       0,   81015,   79917,     403,    1501,   81418,   79837,   79421,     806,     496,       0,     372,       0,       0,       0,       0,       0,   81015,   79917,     403,    1501,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     270,     270,      90,       0,       0,       0,       0,       0,       0,       0,       0,       0,     270,      90,       0,     180,  100.0,   98.1,   97.5,    1.0,    0.6,    0.0,    0.5,    0.0,    0.0,    0.0,    0.0,    0.0,   99.5,   98.2,    0.5,    1.8,  100.0,   98.1,   97.5,    1.0,    0.6,    0.0,    0.5,    0.0,    0.0,    0.0,    0.0,    0.0,   99.5,   98.2,    0.5,    1.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,     15,     16,.,.,      0,.,      0,      0,      0,      0,      0,     17,     18,     28,     15,     16,.,.,      0,.,      0,      0,      0,      0,      0,     17,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    84.0,    78.0,    94.8,    89.8,    82.9,    73.4,    90.5,    85.3,    84.0,    78.0,    94.8,    89.8,    82.9,    73.4,    90.5,    85.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230509,2023-05-09,0233AT,IFED,01,023 ,   81148,   79567,   79331,     806,     496,       0,     372,       0,       0,       0,       0,       0,   80745,   79827,     403,    1321,   81148,   79567,   79331,     806,     496,       0,     372,       0,       0,       0,       0,       0,   80745,   79827,     403,    1321,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -12810,   -8975,  -11790,    -176,    -570,    -124,    -750,       0,       0,       0,       0,       0,  -10025,  -12484,   -2785,    -326,  100.0,   98.1,   97.8,    1.0,    0.6,    0.0,    0.5,    0.0,    0.0,    0.0,    0.0,    0.0,   99.5,   98.4,    0.5,    1.6,  100.0,   98.1,   97.8,    1.0,    0.6,    0.0,    0.5,    0.0,    0.0,    0.0,    0.0,    0.0,   99.5,   98.4,    0.5,    1.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,     15,     16,.,.,      0,.,      0,      0,      0,      0,      0,     17,     18,     28,     15,     16,.,.,      0,.,      0,      0,      0,      0,      0,     17,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    84.1,    78.2,    94.8,    90.0,    82.2,    73.0,    89.8,    84.8,    84.1,    78.2,    94.8,    90.0,    82.2,    73.0,    89.8,    84.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230502,2023-05-02,0233AT,IFED,01,023 ,   93958,   88542,   91121,     982,    1066,     124,    1122,       0,       0,       0,       0,       0,   90770,   92311,    3188,    1647,   93958,   88542,   91121,     982,    1066,     124,    1122,       0,       0,       0,       0,       0,   90770,   92311,    3188,    1647,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    8560,    5920,    8560,       0,       0,       0,       0,       0,       0,       0,       0,       0,    5920,    8560,    2640,       0,  100.0,   94.2,   97.0,    1.0,    1.1,    0.1,    1.2,    0.0,    0.0,    0.0,    0.0,    0.0,   96.6,   98.2,    3.4,    1.8,  100.0,   94.2,   97.0,    1.0,    1.1,    0.1,    1.2,    0.0,    0.0,    0.0,    0.0,    0.0,   96.6,   98.2,    3.4,    1.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,     18,     18,.,.,.,.,      0,      0,      0,      0,      0,     21,     21,     32,     18,     18,.,.,.,.,      0,      0,      0,      0,      0,     21,     21,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    75.3,    72.2,    87.7,    85.4,    71.2,    67.0,    80.2,    79.6,    75.3,    72.2,    87.7,    85.4,    71.2,    67.0,    80.2,    79.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230425,2023-04-25,0233AT,IFED,01,023 ,   85398,   82622,   82561,     982,    1066,     124,    1122,       0,       0,       0,       0,       0,   84850,   83751,     548,    1647,   85398,   82622,   82561,     982,    1066,     124,    1122,       0,       0,       0,       0,       0,   84850,   83751,     548,    1647,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    5025,    6817,    5158,     -62,     496,     124,     372,       0,       0,       0,       0,       0,    7251,    5778,   -2226,    -753,  100.0,   96.7,   96.7,    1.1,    1.2,    0.1,    1.3,    0.0,    0.0,    0.0,    0.0,    0.0,   99.4,   98.1,    0.6,    1.9,  100.0,   96.7,   96.7,    1.1,    1.2,    0.1,    1.3,    0.0,    0.0,    0.0,    0.0,    0.0,   99.4,   98.1,    0.6,    1.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,     18,     18,.,.,.,.,      0,      0,      0,      0,      0,     21,     21,     32,     18,     18,.,.,.,.,      0,      0,      0,      0,      0,     21,     21,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    75.6,    69.1,    89.6,    83.7,    71.1,    63.4,    80.8,    77.3,    75.6,    69.1,    89.6,    83.7,    71.1,    63.4,    80.8,    77.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230418,2023-04-18,0233AT,IFED,01,023 ,   80373,   75805,   77403,    1044,     570,       0,     750,       0,       0,       0,       0,       0,   77599,   77973,    2774,    2400,   80373,   75805,   77403,    1044,     570,       0,     750,       0,       0,       0,       0,       0,   77599,   77973,    2774,    2400,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    3639,    3081,    3515,     744,       0,       0,       0,       0,       0,       0,       0,       0,    3825,    3515,    -186,     124,  100.0,   94.3,   96.3,    1.3,    0.7,    0.0,    0.9,    0.0,    0.0,    0.0,    0.0,    0.0,   96.5,   97.0,    3.5,    3.0,  100.0,   94.3,   96.3,    1.3,    0.7,    0.0,    0.9,    0.0,    0.0,    0.0,    0.0,    0.0,   96.5,   97.0,    3.5,    3.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,     12,     17,.,.,      0,.,      0,      0,      0,      0,      0,     15,     19,     28,     12,     17,.,.,      0,.,      0,      0,      0,      0,      0,     15,     19,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    80.2,    70.5,    92.1,    84.7,    74.8,    63.7,    83.3,    77.9,    80.2,    70.5,    92.1,    84.7,    74.8,    63.7,    83.3,    77.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230411,2023-04-11,0233AT,IFED,01,023 ,   76734,   72724,   73888,     300,     570,       0,     750,       0,       0,       0,       0,       0,   73774,   74458,    2960,    2276,   76734,   72724,   73888,     300,     570,       0,     750,       0,       0,       0,       0,       0,   73774,   74458,    2960,    2276,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -10211,   -6364,   -7673,     -31,   -1014,       0,    -945,       0,       0,       0,   -1705,       0,   -7340,  -10392,   -2871,     181,  100.0,   94.8,   96.3,    0.4,    0.7,    0.0,    1.0,    0.0,    0.0,    0.0,    0.0,    0.0,   96.1,   97.0,    3.9,    3.0,  100.0,   94.8,   96.3,    0.4,    0.7,    0.0,    1.0,    0.0,    0.0,    0.0,    0.0,    0.0,   96.1,   97.0,    3.9,    3.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     11,     15,.,.,      0,.,      0,      0,      0,      0,      0,     13,     17,     26,     11,     15,.,.,      0,.,      0,      0,      0,      0,      0,     13,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    81.7,    72.0,    92.8,    85.1,    78.9,    68.1,    87.7,    81.2,    81.7,    72.0,    92.8,    85.1,    78.9,    68.1,    87.7,    81.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230404,2023-04-04,0233AT,IFED,01,023 ,   86945,   79088,   81561,     331,    1584,       0,    1695,       0,       0,       0,    1705,       0,   81114,   84850,    5831,    2095,   86945,   79088,   81561,     331,    1584,       0,    1695,       0,       0,       0,    1705,       0,   81114,   84850,    5831,    2095,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2728,     248,    2698,       0,       0,       0,       0,       0,       0,       0,       0,       0,     248,    2698,    2480,      30,  100.0,   91.0,   93.8,    0.4,    1.8,    0.0,    1.9,    0.0,    0.0,    0.0,    2.0,    0.0,   93.3,   97.6,    6.7,    2.4,  100.0,   91.0,   93.8,    0.4,    1.8,    0.0,    1.9,    0.0,    0.0,    0.0,    2.0,    0.0,   93.3,   97.6,    6.7,    2.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     35,     16,     19,.,.,      0,.,      0,      0,      0,.,      0,     19,     24,     35,     16,     19,.,.,      0,.,      0,      0,      0,.,      0,     19,     24,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    75.5,    66.7,    84.4,    81.6,    73.2,    63.2,    80.9,    78.0,    75.5,    66.7,    84.4,    81.6,    73.2,    63.2,    80.9,    78.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230328,2023-03-28,0233AT,IFED,01,023 ,   84217,   78840,   78863,     331,    1584,       0,    1695,       0,       0,       0,    1705,       0,   80866,   82152,    3351,    2065,   84217,   78840,   78863,     331,    1584,       0,    1695,       0,       0,       0,    1705,       0,   80866,   82152,    3351,    2065,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    3570,    2580,    3156,     331,     330,       0,     750,       0,       0,       0,       0,       0,    3661,    3486,     -91,      84,  100.0,   93.6,   93.6,    0.4,    1.9,    0.0,    2.0,    0.0,    0.0,    0.0,    2.0,    0.0,   96.0,   97.5,    4.0,    2.5,  100.0,   93.6,   93.6,    0.4,    1.9,    0.0,    2.0,    0.0,    0.0,    0.0,    2.0,    0.0,   96.0,   97.5,    4.0,    2.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     35,     16,     19,.,.,      0,.,      0,      0,      0,.,      0,     19,     24,     35,     16,     19,.,.,      0,.,      0,      0,      0,.,      0,     19,     24,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    78.7,    68.9,    87.8,    82.7,    75.7,    66.4,    83.9,    79.4,    78.7,    68.9,    87.8,    82.7,    75.7,    66.4,    83.9,    79.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230321,2023-03-21,0233AT,IFED,01,023 ,   80647,   76260,   75707,       0,    1254,       0,     945,       0,       0,       0,    1705,       0,   77205,   78666,    3442,    1981,   80647,   76260,   75707,       0,    1254,       0,     945,       0,       0,       0,    1705,       0,   77205,   78666,    3442,    1981,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    5414,    5414,    4934,       0,     240,       0,       0,       0,       0,       0,       0,       0,    5414,    5174,       0,     240,  100.0,   94.6,   93.9,    0.0,    1.6,    0.0,    1.2,    0.0,    0.0,    0.0,    2.1,    0.0,   95.7,   97.5,    4.3,    2.5,  100.0,   94.6,   93.9,    0.0,    1.6,    0.0,    1.2,    0.0,    0.0,    0.0,    2.1,    0.0,   95.7,   97.5,    4.3,    2.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     14,     18,      0,.,      0,.,      0,      0,      0,.,      0,     15,     22,     31,     14,     18,      0,.,      0,.,      0,      0,      0,.,      0,     15,     22,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    81.0,    72.4,    90.0,    84.7,    78.5,    70.9,    86.9,    83.2,    81.0,    72.4,    90.0,    84.7,    78.5,    70.9,    86.9,    83.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230314,2023-03-14,0233AT,IFED,01,023 ,   75233,   70846,   70773,       0,    1014,       0,     945,       0,       0,       0,    1705,       0,   71791,   73492,    3442,    1741,   75233,   70846,   70773,       0,    1014,       0,     945,       0,       0,       0,    1705,       0,   71791,   73492,    3442,    1741,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    7522,    7034,    7952,       0,       0,       0,       0,       0,       0,       0,       0,       0,    7034,    7952,     488,    -430,  100.0,   94.2,   94.1,    0.0,    1.3,    0.0,    1.3,    0.0,    0.0,    0.0,    2.3,    0.0,   95.4,   97.7,    4.6,    2.3,  100.0,   94.2,   94.1,    0.0,    1.3,    0.0,    1.3,    0.0,    0.0,    0.0,    2.3,    0.0,   95.4,   97.7,    4.6,    2.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,     13,     16,      0,.,      0,.,      0,      0,      0,.,      0,     14,     19,     28,     13,     16,      0,.,      0,.,      0,      0,      0,.,      0,     14,     19,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    82.8,    73.9,    91.3,    85.4,    80.3,    72.3,    87.5,    83.6,    82.8,    73.9,    91.3,    85.4,    80.3,    72.3,    87.5,    83.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230307,2023-03-07,0233AT,IFED,01,023 ,   67711,   63812,   62821,       0,    1014,       0,     945,       0,       0,       0,    1705,       0,   64757,   65540,    2954,    2171,   67711,   63812,   62821,       0,    1014,       0,     945,       0,       0,       0,    1705,       0,   64757,   65540,    2954,    2171,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -5820,   -5680,   -2936,       0,    -420,       0,       0,    -532,       0,       0,   -1674,     -62,   -5742,   -5624,     -78,    -196,  100.0,   94.2,   92.8,    0.0,    1.5,    0.0,    1.4,    0.0,    0.0,    0.0,    2.5,    0.0,   95.6,   96.8,    4.4,    3.2,  100.0,   94.2,   92.8,    0.0,    1.5,    0.0,    1.4,    0.0,    0.0,    0.0,    2.5,    0.0,   95.6,   96.8,    4.4,    3.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     11,     17,      0,.,      0,.,      0,      0,      0,.,      0,     12,     20,     26,     11,     17,      0,.,      0,.,      0,      0,      0,.,      0,     12,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    85.5,    73.9,    92.6,    84.2,    82.7,    71.9,    86.9,    81.7,    85.5,    73.9,    92.6,    84.2,    82.7,    71.9,    86.9,    81.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
"NAT GAS LD1 for GDD -TEXOK - ICE FUTURES ENERGY DIV",230228,2023-02-28,0233AT,IFED,01,023 ,   73531,   69492,   65757,       0,    1434,       0,     945,     532,       0,       0,    3379,      62,   70499,   71164,    3032,    2367,   73531,   69492,   65757,       0,    1434,       0,     945,     532,       0,       0,    3379,      62,   70499,   71164,    3032,    2367,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1661,   -1041,    1152,    -248,       0,       0,     945,       0,       0,       0,    -651,      31,    -313,     532,    1974,    1129,  100.0,   94.5,   89.4,    0.0,    2.0,    0.0,    1.3,    0.7,    0.0,    0.0,    4.6,    0.1,   95.9,   96.8,    4.1,    3.2,  100.0,   94.5,   89.4,    0.0,    2.0,    0.0,    1.3,    0.7,    0.0,    0.0,    4.6,    0.1,   95.9,   96.8,    4.1,    3.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     32,     18,     17,      0,.,      0,.,.,      0,      0,.,.,     20,     22,     32,     18,     17,      0,.,      0,.,.,      0,      0,.,.,     20,     22,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    82.4,    69.0,    89.6,    80.5,    79.0,    66.9,    84.3,    78.4,    82.4,    69.0,    89.6,    80.5,    79.0,    66.9,    84.3,    78.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"2500 mmbtu","0233AT","IFED","023 ","N13","FutOnly"
